,0
2128,1.381
2129,0.864
2130,1.518
2131,4.573
2132,1.519
2133,1.992
2134,4.119
2135,1.984
2136,2.165
2137,2.028
2138,1.076
2139,3.527
2140,1.391
2141,0.965
2142,1.125
2143,2.733
2144,2.236
2145,2.18
2146,1.798
2147,1.807
2148,1.072
2149,5.00001
2150,3.76
2151,4.875
2152,1.568
2153,2.5
2154,1.865
2155,2.603
2156,0.787
2157,1.003
2158,1.594
2159,1.432
2160,1.175
2161,1.652
2162,1.781
2163,3.702
2164,1.049
2165,5.00001
2166,1.281
2167,2.51
2168,2.114
2169,2.768
2170,3.632
2171,0.571
2172,2.61
2173,1.342
2174,2.669
2175,0.98
2176,1.125
2177,1.393
2178,1.118
2179,1.588
2180,2.018
2181,1.662
2182,1.22
2183,1.998
2184,1.356
2185,2.682
2186,1.206
2187,1.875
2188,5.00001
2189,1.37
2190,1.453
2191,1.572
2192,4.063
2193,0.585
2194,3.42
2195,5.00001
2196,1.696
2197,2.879
2198,3.125
2199,5.00001
2200,2.882
2201,2.58
2202,1.983
2203,0.872
2204,1.265
2205,2.922
2206,2.86
2207,4.912
2208,1.759
2209,1.343
2210,2.581
2211,2.667
2212,2.722
2213,4.403
2214,2.38
2215,2.541
2216,2.422
2217,1.282
2218,0.582
2219,2.75
2220,1.875
2221,2.226
2222,1.108
2223,2.38
2224,2.415
2225,1.663
2226,0.925
2227,3.772
2228,0.659
2229,2.185
2230,2.841
2231,1.663
2232,2.036
2233,2.156
2234,1.75
2235,0.526
2236,1.183
2237,1.334
2238,5.00001
2239,0.815
2240,4.019
2241,2.881
2242,2.527
2243,3.441
2244,1.667
2245,5.00001
2246,1.742
2247,5.00001
2248,1.658
2249,2.865
2250,5.00001
2251,1.375
2252,2.113
2253,4.667
2254,2.332
2255,1.99
2256,1.48
2257,2.5
2258,0.55
2259,2.091
2260,0.583
2261,0.775
2262,3.59
2263,1.483
2264,2.068
2265,3.259
2266,3.056
2267,2.426
2268,4.167
2269,0.641
2270,1.101
2271,1.899
2272,1.708
2273,0.77
2274,1.557
2275,0.97
2276,1.311
2277,0.916
2278,3.16
2279,1.03
2280,3.187
2281,2.5
2282,0.574
2283,2.613
2284,1.741
2285,2.459
2286,2.122
2287,1.607
2288,2.215
2289,1.131
2290,0.568
2291,1.355
2292,1.481
2293,2.356
2294,1.0
2295,3.601
2296,1.625
2297,1.888
2298,1.671
2299,3.67
2300,2.776
2301,3.206
2302,3.652
2303,0.565
2304,2.056
2305,2.425
2306,1.558
2307,1.329
2308,3.429
2309,1.481
2310,1.462
2311,2.118
2312,1.375
2313,1.078
2314,1.79
2315,3.398
2316,0.875
2317,0.869
2318,0.875
2319,0.638
2320,2.286
2321,1.204
2322,1.688
2323,1.014
2324,1.07
2325,0.555
2326,1.478
2327,1.747
2328,5.00001
2329,1.865
2330,1.137
2331,1.075
2332,1.297
2333,3.407
2334,1.21
2335,0.593
2336,2.326
2337,1.931
2338,2.318
2339,2.164
2340,1.845
2341,0.43
2342,0.62
2343,1.357
2344,2.956
2345,2.1
2346,2.25
2347,1.396
2348,2.175
2349,0.855
2350,1.782
2351,3.412
2352,1.214
2353,2.252
2354,2.375
2355,2.167
2356,2.846
2357,1.506
2358,1.64
2359,2.085
2360,1.069
2361,0.768
2362,1.984
2363,1.622
2364,0.55
2365,4.0
2366,1.475
2367,5.00001
2368,2.756
2369,2.043
2370,1.938
2371,2.115
2372,0.932
2373,0.813
2374,1.906
2375,1.25
2376,0.844
2377,2.563
2378,0.944
2379,2.625
2380,1.745
2381,0.934
2382,1.114
2383,1.109
2384,1.621
2385,0.843
2386,1.097
2387,1.352
2388,1.886
2389,2.5
2390,0.875
2391,3.992
2392,2.784
2393,1.703
2394,2.016
2395,1.185
2396,2.0
2397,1.989
2398,2.221
2399,1.49
2400,1.188
2401,5.00001
2402,0.608
2403,1.125
2404,1.923
2405,1.25
2406,1.089
2407,1.25
2408,0.689
2409,1.525
2410,4.17
2411,0.991
2412,2.718
2413,1.432
2414,0.965
2415,0.949
2416,1.254
2417,3.021
2418,0.875
2419,3.069
2420,2.29
2421,2.446
2422,0.868
2423,1.979
2424,1.338
2425,1.307
2426,4.575
2427,0.51
2428,5.00001
2429,5.00001
2430,0.883
2431,1.721
2432,5.00001
2433,2.027
2434,2.941
2435,2.173
2436,1.61
2437,1.856
2438,1.09
2439,3.864
2440,0.723
2441,1.988
2442,2.718
2443,1.625
2444,3.226
2445,1.625
2446,5.00001
2447,1.375
2448,3.818
2449,3.295
2450,1.617
2451,1.325
2452,1.896
2453,3.282
2454,0.875
2455,2.033
2456,1.96
2457,3.169
2458,0.658
2459,2.25
2460,1.42
2461,2.121
2462,1.136
2463,2.583
2464,0.846
2465,1.871
2466,2.181
2467,0.541
2468,1.452
2469,1.052
2470,4.5
2471,2.75
2472,1.257
2473,2.168
2474,2.238
2475,2.708
2476,0.679
2477,1.063
2478,2.583
2479,2.707
2480,2.531
2481,2.177
2482,1.65
2483,0.887
2484,2.697
2485,2.794
2486,2.688
2487,1.583
2488,1.587
2489,5.00001
2490,0.608
2491,1.096
2492,1.392
2493,3.259
2494,1.238
2495,2.665
2496,1.276
2497,0.953
2498,1.776
2499,1.958
2500,1.619
2501,1.603
2502,1.575
2503,1.0
2504,1.738
2505,0.995
2506,1.023
2507,1.734
2508,0.769
2509,0.713
2510,0.421
2511,0.562
2512,0.859
2513,5.00001
2514,1.477
2515,2.45
2516,1.792
2517,1.08
2518,5.00001
2519,3.58
2520,1.056
2521,1.655
2522,3.75
2523,1.648
2524,2.932
2525,2.181
2526,1.125
2527,1.788
2528,3.729
2529,1.813
2530,0.475
2531,1.202
2532,1.567
2533,1.125
2534,1.938
2535,0.904
2536,2.181
2537,3.586
2538,2.476
2539,2.0
2540,1.25
2541,2.227
2542,2.257
2543,1.01
2544,1.063
2545,2.781
2546,1.792
2547,2.095
2548,2.375
2549,1.981
2550,3.596
2551,3.047
2552,1.954
2553,0.894
2554,1.091
2555,1.134
2556,1.585
2557,1.935
2558,2.063
2559,1.38
2560,2.75
2561,5.00001
2562,1.35
2563,1.7
2564,2.247
2565,0.797
2566,1.25
2567,1.875
2568,1.056
2569,3.622
2570,4.955
2571,1.313
2572,3.314
2573,5.00001
2574,0.875
2575,0.819
2576,3.325
2577,1.469
2578,1.625
2579,1.089
2580,1.125
2581,1.752
2582,4.784
2583,0.981
2584,2.963
2585,1.607
2586,1.875
2587,2.239
2588,3.607
2589,5.00001
2590,2.656
2591,5.00001
2592,2.059
2593,2.042
2594,1.393
2595,3.683
2596,2.007
2597,1.75
2598,1.498
2599,3.596
2600,2.335
2601,5.00001
2602,2.817
2603,2.741
2604,0.556
2605,3.223
2606,2.982
2607,3.25
2608,2.563
2609,1.197
2610,2.383
2611,1.399
2612,2.75
2613,1.426
2614,0.923
2615,0.906
2616,2.125
2617,1.115
2618,2.249
2619,1.893
2620,1.392
2621,1.849
2622,1.627
2623,1.601
2624,2.906
2625,2.246
2626,1.167
2627,1.635
2628,0.618
2629,2.431
2630,0.877
2631,1.046
2632,2.671
2633,0.86
2634,1.809
2635,1.828
2636,2.131
2637,1.713
2638,1.117
2639,2.866
2640,3.418
2641,2.662
2642,2.146
2643,0.675
2644,4.75
2645,1.638
2646,1.403
2647,1.519
2648,2.849
2649,1.142
2650,3.541
2651,3.915
2652,0.606
2653,1.589
2654,1.597
2655,1.577
2656,1.224
2657,1.845
2658,1.412
2659,2.614
2660,5.0
2661,2.092
2662,2.767
2663,5.00001
2664,1.459
2665,1.051
2666,1.896
2667,3.925
2668,2.028
2669,4.577
2670,3.379
2671,1.942
2672,1.113
2673,1.686
2674,3.793
2675,3.449
2676,2.202
2677,1.022
2678,0.758
2679,1.202
2680,0.476
2681,2.215
2682,5.00001
2683,1.272
2684,4.375
2685,3.212
2686,1.017
2687,2.938
2688,2.645
2689,2.286
2690,3.617
2691,0.687
2692,0.753
2693,1.143
2694,1.822
2695,0.982
2696,2.174
2697,2.345
2698,0.819
2699,1.455
2700,3.506
2701,2.915
2702,2.268
2703,1.592
2704,1.833
2705,1.053
2706,3.037
2707,1.82
2708,2.495
2709,1.184
2710,2.359
2711,0.957
2712,2.296
2713,1.319
2714,1.417
2715,2.75
2716,2.069
2717,3.581
2718,2.75
2719,2.278
2720,3.338
2721,0.675
2722,1.098
2723,2.798
2724,1.336
2725,0.553
2726,1.0
2727,2.678
2728,1.519
2729,3.905
2730,1.058
2731,1.774
2732,0.693
2733,5.00001
2734,1.583
2735,1.083
2736,1.063
2737,0.869
2738,2.133
2739,1.303
2740,1.582
2741,1.009
2742,1.225
2743,1.326
2744,1.3
2745,2.41
2746,3.468
2747,2.2
2748,2.714
2749,2.212
2750,2.645
2751,0.654
2752,1.09
2753,0.851
2754,1.375
2755,2.603
2756,0.501
2757,0.685
2758,0.905
2759,0.977
2760,2.676
2761,1.094
2762,2.5
2763,2.328
2764,2.799
2765,1.589
2766,2.316
2767,0.491
2768,1.425
2769,1.988
2770,0.724
2771,4.143
2772,2.541
2773,1.831
2774,2.68
2775,2.794
2776,1.375
2777,1.422
2778,2.017
2779,1.5
2780,0.495
2781,2.037
2782,1.931
2783,1.795
2784,4.391
2785,2.111
2786,1.398
2787,2.99
2788,2.402
2789,0.986
2790,3.1
2791,2.383
2792,2.896
2793,1.698
2794,2.375
2795,0.47
2796,1.375
2797,0.738
2798,2.521
2799,2.4
2800,3.511
2801,1.406
2802,2.503
2803,1.104
2804,2.336
2805,3.25
2806,1.343
2807,4.2
2808,1.178
2809,3.919
2810,3.804
2811,4.392
2812,1.591
2813,1.167
2814,1.594
2815,0.467
2816,1.918
2817,1.308
2818,3.349
2819,2.229
2820,2.95
2821,1.204
2822,0.774
2823,1.831
2824,1.16
2825,1.872
2826,1.886
2827,0.567
2828,1.316
2829,1.473
2830,2.561
2831,1.875
2832,1.013
2833,1.78
2834,4.007
2835,2.352
2836,1.352
2837,1.014
2838,2.481
2839,1.839
2840,1.086
2841,1.688
2842,1.923
2843,2.317
2844,0.559
2845,4.25
2846,1.499
2847,2.343
2848,0.965
2849,5.00001
2850,2.664
2851,1.393
2852,0.814
2853,0.853
2854,1.438
2855,2.837
2856,1.798
2857,0.388
2858,2.006
2859,0.958
2860,2.854
2861,3.767
2862,1.09
2863,2.728
2864,3.677
2865,0.8
2866,2.606
2867,1.0
2868,5.00001
2869,2.224
2870,3.447
2871,1.896
2872,2.875
2873,2.476
2874,0.543
2875,1.375
2876,1.773
2877,0.584
2878,4.958
2879,1.204
2880,1.455
2881,1.011
2882,0.988
2883,1.863
2884,0.525
2885,0.848
2886,3.667
2887,1.237
2888,2.868
2889,0.926
2890,0.789
2891,0.891
2892,3.036
2893,2.344
2894,1.768
2895,1.125
2896,1.315
2897,1.11
2898,1.74
2899,2.018
2900,1.271
2901,1.482
2902,0.876
2903,5.00001
2904,2.279
2905,1.313
2906,0.901
2907,0.641
2908,1.213
2909,2.66
2910,3.874
2911,1.629
2912,4.5
2913,1.393
2914,1.48
2915,2.318
2916,1.88
2917,1.421
2918,3.117
2919,1.613
2920,2.242
2921,2.49
2922,1.203
2923,1.88
2924,2.392
2925,2.118
2926,2.25
2927,1.242
2928,2.106
2929,3.033
2930,4.25
2931,1.221
2932,4.474
2933,2.959
2934,1.587
2935,2.408
2936,0.498
2937,0.996
2938,3.921
2939,3.163
2940,1.268
2941,3.442
2942,1.048
2943,1.181
2944,1.743
2945,1.923
2946,0.952
2947,1.368
2948,0.713
2949,1.166
2950,5.00001
2951,1.174
2952,4.059
2953,2.611
2954,1.516
2955,3.111
2956,1.034
2957,1.094
2958,1.528
2959,1.104
2960,5.00001
2961,1.263
2962,1.964
2963,1.842
2964,1.514
2965,1.651
2966,1.458
2967,1.531
2968,0.811
2969,2.849
2970,0.829
2971,1.961
2972,0.875
2973,0.53
2974,3.5
2975,1.746
2976,1.763
2977,2.817
2978,1.908
2979,4.677
2980,2.337
2981,5.00001
2982,4.667
2983,3.05
2984,2.65
2985,3.722
2986,1.712
2987,1.087
2988,1.786
2989,2.625
2990,1.091
2991,1.583
2992,0.728
2993,0.723
2994,0.931
2995,1.753
2996,1.024
2997,5.00001
2998,1.583
2999,1.66
3000,3.486
3001,1.66
3002,0.72
3003,1.33
3004,1.031
3005,1.125
3006,1.271
3007,5.00001
3008,2.68
3009,0.554
3010,0.991
3011,2.781
3012,5.00001
3013,1.625
3014,4.31
3015,3.5
3016,0.806
3017,2.899
3018,5.00001
3019,2.117
3020,1.644
3021,0.915
3022,1.806
3023,4.833
3024,3.233
3025,2.811
3026,0.991
3027,1.221
3028,1.016
3029,0.683
3030,1.55
3031,4.507
3032,4.767
3033,0.439
3034,1.733
3035,3.034
3036,3.81
3037,1.922
3038,2.051
3039,0.619
3040,1.375
3041,1.832
3042,1.163
3043,1.845
3044,2.286
3045,1.28
3046,3.295
3047,2.121
3048,2.05
3049,4.601
3050,3.939
3051,2.208
3052,1.76
3053,2.707
3054,1.567
3055,1.073
3056,1.158
3057,1.607
3058,1.33
3059,1.994
3060,2.761
3061,1.691
3062,3.28
3063,0.735
3064,0.727
3065,3.901
3066,1.186
3067,1.666
3068,1.04
3069,1.681
3070,1.996
3071,0.818
3072,1.634
3073,1.65
3074,0.919
3075,0.446
3076,0.906
3077,2.726
3078,0.592
3079,2.181
3080,0.865
3081,1.0
3082,1.75
3083,2.246
3084,1.835
3085,5.00001
3086,1.928
3087,2.181
3088,2.736
3089,2.37
3090,0.574
3091,2.611
3092,0.731
3093,1.75
3094,3.254
3095,1.875
3096,0.946
3097,0.828
3098,1.504
3099,0.821
3100,0.883
3101,1.453
3102,2.346
3103,1.096
3104,3.276
3105,1.24
3106,2.676
3107,1.399
3108,0.784
3109,0.612
3110,3.207
3111,1.547
3112,1.46
3113,1.193
3114,0.55
3115,1.667
3116,5.00001
3117,3.86
3118,2.194
3119,4.904
3120,2.625
3121,3.5
3122,1.642
3123,0.987
3124,2.953
3125,1.962
3126,4.954
3127,5.00001
3128,2.544
3129,5.00001
3130,1.583
3131,2.633
3132,3.878
3133,1.036
3134,1.478
3135,1.623
3136,0.896
3137,1.297
3138,3.338
3139,3.074
3140,1.645
3141,2.25
3142,0.938
3143,2.5
3144,2.453
3145,3.822
3146,0.596
3147,1.524
3148,2.913
3149,1.178
3150,1.101
3151,0.14999
3152,0.787
3153,1.522
3154,4.837
3155,1.737
3156,1.515
3157,0.849
3158,1.081
3159,3.067
3160,0.982
3161,1.628
3162,1.016
3163,1.63
3164,2.416
3165,1.266
3166,1.375
3167,0.877
3168,0.904
3169,1.131
3170,5.00001
3171,0.972
3172,1.962
3173,1.388
3174,2.27
3175,0.631
3176,1.631
3177,0.632
3178,0.548
3179,1.348
3180,0.825
3181,2.63
3182,1.17
3183,1.554
3184,0.959
3185,1.349
3186,5.00001
3187,0.788
3188,2.656
3189,1.843
3190,3.107
3191,3.137
3192,1.249
3193,1.458
3194,1.988
3195,2.54
3196,1.375
3197,1.085
3198,2.185
3199,1.228
3200,1.13
3201,1.563
3202,1.5
3203,0.781
3204,2.667
3205,1.563
3206,0.696
3207,1.705
3208,3.213
3209,5.00001
3210,5.00001
3211,1.196
3212,5.00001
3213,1.201
3214,1.841
3215,3.0
3216,0.904
3217,5.00001
3218,1.744
3219,2.0
3220,2.039
3221,2.341
3222,1.308
3223,3.423
3224,2.42
3225,0.924
3226,1.118
3227,2.906
3228,0.792
3229,0.559
3230,1.346
3231,1.63
3232,1.792
3233,1.355
3234,0.928
3235,2.894
3236,1.799
3237,1.551
3238,1.401
3239,2.365
3240,1.25
3241,1.215
3242,1.609
3243,1.844
3244,2.656
3245,0.325
3246,1.492
3247,0.544
3248,1.319
3249,1.902
3250,1.856
3251,1.808
3252,1.224
3253,2.967
3254,1.899
3255,3.606
3256,1.653
3257,2.518
3258,0.919
3259,2.484
3260,1.883
3261,3.204
3262,4.0
3263,1.989
3264,1.321
3265,4.04
3266,2.052
3267,2.21
3268,1.111
3269,1.313
3270,1.132
3271,5.00001
3272,3.424
3273,1.616
3274,5.00001
3275,5.00001
3276,1.443
3277,2.57
3278,1.471
3279,2.658
3280,1.941
3281,1.068
3282,1.884
3283,2.948
3284,1.381
3285,2.806
3286,0.708
3287,0.702
3288,1.607
3289,1.438
3290,2.058
3291,1.724
3292,4.143
3293,1.7
3294,1.497
3295,1.142
3296,0.927
3297,1.517
3298,1.503
3299,1.188
3300,0.826
3301,1.738
3302,4.105
3303,2.78
3304,2.946
3305,0.906
3306,2.26
3307,1.323
3308,4.471
3309,0.934
3310,1.362
3311,1.539
3312,1.86
3313,1.693
3314,3.5
3315,1.291
3316,1.17
3317,2.18
3318,2.053
3319,3.109
3320,2.454
3321,5.00001
3322,2.47
3323,0.718
3324,1.458
3325,1.042
3326,1.734
3327,1.57
3328,2.5
3329,1.818
3330,3.879
3331,2.639
3332,2.25
3333,0.8
3334,2.802
3335,0.926
3336,1.082
3337,0.789
3338,0.609
3339,1.327
3340,4.822
3341,2.953
3342,2.625
3343,1.628
3344,3.047
3345,1.92
3346,1.198
3347,0.697
3348,3.559
3349,5.00001
3350,0.602
3351,2.686
3352,2.147
3353,1.375
3354,1.397
3355,2.393
3356,2.833
3357,3.516
3358,1.591
3359,1.05
3360,2.746
3361,1.47
3362,1.852
3363,1.972
3364,1.564
3365,1.692
3366,2.309
3367,1.473
3368,1.587
3369,0.955
3370,3.097
3371,1.357
3372,2.625
3373,2.435
3374,1.567
3375,5.00001
3376,3.07
3377,2.45
3378,2.427
3379,2.688
3380,2.123
3381,1.306
3382,2.269
3383,1.896
3384,3.32
3385,1.842
3386,5.00001
3387,2.29
3388,1.731
3389,1.56
3390,3.3
3391,0.567
3392,0.782
3393,1.947
3394,1.601
3395,0.909
3396,2.75
3397,1.232
3398,2.452
3399,1.125
3400,3.058
3401,0.546
3402,1.179
3403,1.754
3404,2.784
3405,0.675
3406,0.542
3407,0.833
3408,0.5
3409,1.642
3410,1.005
3411,1.735
3412,0.821
3413,1.603
3414,1.306
3415,1.154
3416,1.741
3417,0.879
3418,1.25
3419,1.054
3420,5.00001
3421,3.674
3422,1.667
3423,5.00001
3424,2.328
3425,1.466
3426,1.184
3427,2.2
3428,4.41
3429,1.628
3430,2.098
3431,1.65
3432,1.543
3433,0.87
3434,2.93
3435,1.176
3436,0.731
3437,1.271
3438,1.387
3439,5.00001
3440,0.813
3441,1.343
3442,1.258
3443,2.519
3444,1.788
3445,4.309
3446,2.2
3447,2.134
3448,3.496
3449,3.0
3450,0.59
3451,0.475
3452,3.766
3453,1.046
3454,1.425
3455,2.298
3456,2.746
3457,1.213
3458,0.69
3459,1.417
3460,0.932
3461,1.852
3462,1.774
3463,2.417
3464,0.682
3465,3.938
3466,2.941
3467,4.333
3468,2.182
3469,2.621
3470,0.792
3471,2.421
3472,0.976
3473,2.696
3474,1.327
3475,1.72
3476,2.492
3477,3.813
3478,5.00001
3479,0.686
3480,3.375
3481,1.733
3482,0.658
3483,3.75
3484,3.859
3485,1.767
3486,1.545
3487,5.00001
3488,0.598
3489,1.397
3490,2.208
3491,1.532
3492,2.528
3493,1.034
3494,1.394
3495,1.125
3496,2.29
3497,1.879
3498,2.722
3499,2.4
3500,2.25
3501,5.00001
3502,0.754
3503,1.375
3504,1.25
3505,2.387
3506,0.593
3507,0.824
3508,1.125
3509,0.956
3510,1.748
3511,1.1
3512,0.758
3513,0.559
3514,2.413
3515,3.722
3516,1.133
3517,3.413
3518,1.75
3519,1.781
3520,3.54
3521,1.929
3522,1.125
3523,5.00001
3524,0.544
3525,0.971
3526,1.4
3527,0.775
3528,2.193
3529,1.464
3530,2.25
3531,5.00001
3532,1.375
3533,3.661
3534,2.256
3535,1.225
3536,2.618
3537,0.5
3538,1.869
3539,1.904
3540,3.889
3541,2.789
3542,0.887
3543,3.757
3544,2.601
3545,5.00001
3546,1.502
3547,1.67
3548,2.019
3549,0.913
3550,3.212
3551,1.538
3552,2.303
3553,1.071
3554,0.663
3555,1.788
3556,2.667
3557,5.00001
3558,5.00001
3559,1.555
3560,1.475
3561,2.268
3562,2.667
3563,0.681
3564,0.953
3565,5.00001
3566,1.417
3567,5.00001
3568,1.619
3569,5.00001
3570,5.00001
3571,3.367
3572,3.931
3573,1.136
3574,1.643
3575,1.077
3576,1.625
3577,0.538
3578,3.5
3579,3.704
3580,1.897
3581,2.734
3582,2.178
3583,5.00001
3584,0.93
3585,5.00001
3586,4.25
3587,1.382
3588,2.852
3589,2.479
3590,2.202
3591,2.535
3592,0.933
3593,1.125
3594,0.853
3595,1.026
3596,0.939
3597,1.903
3598,2.422
3599,0.69
3600,0.63
3601,1.681
3602,1.763
3603,0.528
3604,1.632
3605,2.672
3606,3.52
3607,2.146
3608,2.827
3609,2.511
3610,2.654
3611,0.973
3612,0.713
3613,3.75
3614,2.346
3615,0.973
3616,1.715
3617,0.6
3618,3.235
3619,1.033
3620,1.754
3621,1.763
3622,4.338
3623,2.487
3624,3.793
3625,1.425
3626,0.707
3627,1.75
3628,1.939
3629,0.654
3630,1.115
3631,0.866
3632,1.333
3633,1.587
3634,1.698
3635,3.453
3636,0.656
3637,1.84
3638,0.561
3639,1.496
3640,1.724
3641,0.625
3642,1.857
3643,1.846
3644,1.127
3645,2.188
3646,0.97
3647,5.00001
3648,5.00001
3649,3.594
3650,1.683
3651,3.6
3652,1.153
3653,2.075
3654,2.278
3655,2.625
3656,2.873
3657,5.00001
3658,3.5
3659,2.141
3660,1.849
3661,3.808
3662,2.38
3663,2.239
3664,1.824
3665,0.707
3666,0.66
3667,3.737
3668,2.728
3669,2.169
3670,1.094
3671,3.127
3672,1.78
3673,1.128
3674,0.831
3675,4.333
3676,5.00001
3677,1.083
3678,4.292
3679,1.875
3680,1.264
3681,1.625
3682,2.212
3683,5.00001
3684,2.125
3685,3.361
3686,2.683
3687,0.72
3688,0.996
3689,0.782
3690,3.944
3691,3.659
3692,2.279
3693,1.55
3694,2.554
3695,1.106
3696,1.862
3697,0.621
3698,2.728
3699,1.681
3700,1.663
3701,2.269
3702,2.5
3703,1.595
3704,1.625
3705,5.00001
3706,0.805
3707,4.771
3708,0.862
3709,1.546
3710,2.071
3711,2.336
3712,5.00001
3713,0.864
3714,1.367
3715,1.761
3716,1.125
3717,2.245
3718,0.82
3719,0.908
3720,1.319
3721,0.661
3722,0.834
3723,1.575
3724,4.188
3725,0.694
3726,0.794
3727,1.792
3728,3.177
3729,1.557
3730,1.362
3731,5.00001
3732,0.922
3733,2.225
3734,1.768
3735,0.595
3736,2.354
3737,1.583
3738,0.682
3739,0.818
3740,0.736
3741,1.782
3742,0.777
3743,3.056
3744,1.308
3745,1.631
3746,2.917
3747,1.031
3748,5.00001
3749,1.299
3750,1.881
3751,3.403
3752,2.56
3753,2.698
3754,1.073
3755,1.19
3756,1.842
3757,1.208
3758,0.574
3759,0.761
3760,4.871
3761,5.00001
3762,1.625
3763,1.475
3764,1.348
3765,5.00001
3766,2.331
3767,2.135
3768,1.764
3769,2.725
3770,1.918
3771,1.125
3772,3.118
3773,0.738
3774,3.252
3775,3.417
3776,2.241
3777,1.592
3778,2.429
3779,5.00001
3780,1.558
3781,3.3
3782,3.25
3783,0.852
3784,1.985
3785,1.875
3786,1.809
3787,0.888
3788,2.141
3789,3.24
3790,1.322
3791,0.719
3792,0.894
3793,1.9
3794,2.438
3795,2.155
3796,3.614
3797,2.943
3798,1.585
3799,4.179
3800,1.361
3801,2.364
3802,1.738
3803,1.43
3804,4.167
3805,0.764
3806,0.868
3807,1.716
3808,0.875
3809,3.136
3810,2.403
3811,0.674
3812,0.71
3813,1.326
3814,0.973
3815,4.773
3816,1.897
3817,2.098
3818,0.865
3819,1.943
3820,2.05
3821,1.62
3822,1.372
3823,3.409
3824,3.892
3825,0.978
3826,3.0
3827,0.914
3828,3.511
3829,1.636
3830,3.875
3831,1.765
3832,0.903
3833,2.55
3834,3.442
3835,5.00001
3836,1.629
3837,2.907
3838,3.398
3839,1.055
3840,2.102
3841,2.615
3842,1.766
3843,3.369
3844,1.632
3845,3.54
3846,3.509
3847,0.475
3848,1.33
3849,1.945
3850,0.936
3851,2.717
3852,0.698
3853,1.873
3854,1.514
3855,1.41
3856,3.156
3857,4.137
3858,0.944
3859,1.335
3860,1.259
3861,3.021
3862,0.863
3863,3.2
3864,1.25
3865,4.17
3866,1.68
3867,2.659
3868,2.319
3869,3.929
3870,1.118
3871,0.672
3872,1.944
3873,0.8
3874,1.838
3875,1.501
3876,3.387
3877,1.641
3878,2.217
3879,1.313
3880,2.191
3881,2.762
3882,1.798
3883,2.419
3884,1.577
3885,1.165
3886,5.00001
3887,3.375
3888,4.065
3889,1.25
3890,0.884
3891,2.21
3892,1.308
3893,1.456
3894,1.726
3895,3.011
3896,1.84
3897,0.903
3898,3.131
3899,4.439
3900,3.949
3901,1.367
3902,1.037
3903,1.599
3904,1.913
3905,1.227
3906,2.107
3907,4.285
3908,1.065
3909,3.235
3910,2.094
3911,2.901
3912,2.0
3913,1.036
3914,3.609
3915,1.072
3916,0.652
3917,0.73
3918,2.595
3919,1.454
3920,0.569
3921,1.577
3922,1.961
3923,3.536
3924,3.006
3925,2.143
3926,3.5
3927,2.44
3928,0.833
3929,0.646
3930,5.00001
3931,2.725
3932,0.953
3933,1.035
3934,2.976
3935,1.701
3936,2.605
3937,1.03
3938,4.441
3939,1.453
3940,1.407
3941,1.676
3942,0.667
3943,2.285
3944,3.78
3945,1.604
3946,1.063
3947,1.426
3948,2.402
3949,1.129
3950,2.021
3951,1.619
3952,5.00001
3953,3.305
3954,1.491
3955,3.112
3956,1.963
3957,1.257
3958,1.375
3959,2.908
3960,0.926
3961,0.415
3962,2.75
3963,3.435
3964,3.431
3965,1.875
3966,0.489
3967,1.587
3968,1.964
3969,2.573
3970,2.104
3971,1.887
3972,5.00001
3973,0.786
3974,1.772
3975,0.668
3976,4.004
3977,2.287
3978,1.563
3979,1.189
3980,0.65
3981,3.927
3982,2.271
3983,1.625
3984,1.148
3985,1.4
3986,0.834
3987,2.388
3988,1.125
3989,1.613
3990,0.89
3991,2.341
3992,5.00001
3993,5.00001
3994,5.00001
3995,0.876
3996,1.519
3997,3.238
3998,2.273
3999,1.226
4000,2.664
4001,0.507
4002,5.00001
4003,1.188
4004,1.613
4005,2.405
4006,1.573
4007,0.672
4008,2.19
4009,0.706
4010,1.322
4011,2.291
4012,0.948
4013,1.008
4014,1.694
4015,2.132
4016,2.77
4017,2.375
4018,2.083
4019,1.867
4020,1.581
4021,2.348
4022,2.993
4023,2.694
4024,5.00001
4025,1.662
4026,2.452
4027,1.561
4028,3.1
4029,1.659
4030,1.014
4031,1.289
4032,4.178
4033,5.00001
4034,1.625
4035,1.731
4036,0.842
4037,2.892
4038,1.919
4039,1.161
4040,1.897
4041,3.111
4042,3.629
4043,2.017
4044,0.73
4045,0.9
4046,5.00001
4047,2.646
4048,0.596
4049,2.647
4050,1.115
4051,0.594
4052,3.354
4053,3.145
4054,0.838
4055,0.947
4056,2.25
4057,2.161
4058,2.578
4059,0.633
4060,1.563
4061,1.333
4062,5.00001
4063,1.637
4064,0.97
4065,1.279
4066,1.904
4067,1.142
4068,1.875
4069,1.75
4070,1.194
4071,0.977
4072,1.084
4073,2.5
4074,1.841
4075,3.0
4076,2.184
4077,1.152
4078,2.489
4079,0.72
4080,1.114
4081,2.25
4082,1.661
4083,0.961
4084,2.132
4085,1.75
4086,1.56
4087,0.84
4088,2.762
4089,1.631
4090,2.5
4091,4.772
4092,2.719
4093,5.00001
4094,1.441
4095,1.945
4096,2.898
4097,2.19
4098,2.9
4099,1.585
4100,2.176
4101,1.185
4102,1.859
4103,3.528
4104,1.399
4105,0.92
4106,1.617
4107,1.75
4108,1.526
4109,1.222
4110,0.896
4111,1.207
4112,1.891
